learnable	normalized	partOfSpeech	source
пушка	pushka		Duolingo
пушки	pushki		Duolingo
пьеса	p'esa		Duolingo
пьесу	p'esu		Duolingo
пьесы	p'esy		Duolingo
пьёт	p'et		Duolingo
пьёшь	p'esh'		Duolingo
пью	p'iu		Duolingo
пьют	p'iut		Duolingo
пьющая	p'iushchaia		Duolingo
пьющего	p'iushchego		Duolingo
пьющий	p'iushchii		Duolingo
пюре	piure		Duolingo
пятая	piataia		Duolingo
пятёрка	piaterka		Duolingo
пятёрку	piaterku		Duolingo
пяти	piati		Duolingo
пятнадцать	piatnadtsat'		Duolingo
пятница	piatnitsa		Duolingo
пятницам	piatnitsam		Duolingo
пятом	piatom		Duolingo
пятый	piatyi		Duolingo
пять	piat'		Duolingo
пятьдесят	piat'desiat		Duolingo
пятьсот	piat'sot		Duolingo
работа	rabota		Duolingo
работает	rabotaet		Duolingo
работал	rabotal		Duolingo
работала	rabotala		Duolingo
работали	rabotali		Duolingo
работать	rabotat'		Duolingo
работаю	rabotaiu		Duolingo
работе	rabote		Duolingo
работу	rabotu		Duolingo
работы	raboty		Duolingo
рабочего	rabochego		Duolingo
рабочий	rabochii		Duolingo
рад	rad		Duolingo
рада	rada		Duolingo
радио	radio		Duolingo
рады	rady		Duolingo
раз	raz		Duolingo
разбил	razbil		Duolingo
разбила	razbila		Duolingo
разбили	razbili		Duolingo
разбить	razbit'		Duolingo
разговор	razgovor		Duolingo
разговоры	razgovory		Duolingo
раздевается	razdevaetsia		Duolingo
раздеваешься	razdevaesh'sia		Duolingo
раздевайся	razdevaisia		Duolingo
раздевайтесь	razdevaites'		Duolingo
раздеваюсь	razdevaius'		Duolingo
раздевшись	razdevshis'		Duolingo
размер	razmer		Duolingo
размера	razmera		Duolingo
разное	raznoe		Duolingo
разные	raznye		Duolingo
разобрал	razobral		Duolingo
разобрали	razobrali		Duolingo
разобрать	razobrat'		Duolingo
разработал	razrabotal		Duolingo
разработали	razrabotali		Duolingo
разработать	razrabotat'		Duolingo
район	raion		Duolingo
районе	raione		Duolingo
рано	rano		Duolingo
раньше	ran'she		Duolingo
расписание	raspisanie		Duolingo
расписания	raspisaniia		Duolingo
рассвет	rassvet		Duolingo
рассвете	rassvete		Duolingo
рассказ	rasskaz		Duolingo
рассказывает	rasskazyvaet		Duolingo
рассказываешь	rasskazyvaesh'		Duolingo
рассказывают	rasskazyvaiut		Duolingo
расследование	rassledovanie		Duolingo
расследовании	rassledovanii		Duolingo
расстояние	rasstoianie		Duolingo
расстоянии	rasstoianii		Duolingo
расстроилась	rasstroilas'		Duolingo
расстроился	rasstroilsia		Duolingo
расстроится	rasstroitsia		Duolingo
растёт	rastet		Duolingo
расту	rastu		Duolingo
растут	rastut		Duolingo
ребёнка	rebenka		Duolingo
ребёнком	rebenkom		Duolingo
ребёнок	rebenok		Duolingo
революции	revoliutsii		Duolingo
революцию	revoliutsiiu		Duolingo
революция	revoliutsiia		Duolingo
редко	redko		Duolingo
режиссёр	rezhisser		Duolingo
режиссёром	rezhisserom		Duolingo
результат	rezul'tat		Duolingo
река	reka		Duolingo
реке	reke		Duolingo
реки	reki		Duolingo
рекой	rekoi		Duolingo
религией	religiei		Duolingo
религии	religii		Duolingo
религия	religiia		Duolingo
рептилии	reptilii		Duolingo
рептилий	reptilii		Duolingo
ресторан	restoran		Duolingo
решат	reshat		Duolingo
решение	reshenie		Duolingo
решений	reshenii		Duolingo
решил	reshil		Duolingo
решить	reshit'		Duolingo
рим	rim		Duolingo
рима	rima		Duolingo
риме	rime		Duolingo
рис	ris		Duolingo
риса	risa		Duolingo
рисовать	risovat'		Duolingo
рисуем	risuem		Duolingo
рисует	risuet		Duolingo
рисунки	risunki		Duolingo
рисунков	risunkov		Duolingo
рисунок	risunok		Duolingo
рисую	risuiu		Duolingo
рисующая	risuiushchaia		Duolingo
рисующий	risuiushchii		Duolingo
рисующих	risuiushchikh		Duolingo
рисующую	risuiushchuiu		Duolingo
род	rod		Duolingo
рода	roda		Duolingo
родилась	rodilas'		Duolingo
родились	rodilis'		Duolingo
родился	rodilsia		Duolingo
родина	rodina		Duolingo
родину	rodinu		Duolingo
родины	rodiny		Duolingo
родителей	roditelei		Duolingo
родители	roditeli		Duolingo
родителям	roditeliam		Duolingo
родная	rodnaia		Duolingo
родной	rodnoi		Duolingo
рождение	rozhdenie		Duolingo
рождения	rozhdeniia		Duolingo
рождества	rozhdestva		Duolingo
рождество	rozhdestvo		Duolingo
рок	rok		Duolingo
роман	roman		Duolingo
романы	romany		Duolingo
россии	rossii		Duolingo
россия	rossiia		Duolingo
рост	rost		Duolingo
ростов	rostov		Duolingo
рот	rot		Duolingo
рту	rtu		Duolingo
рты	rty		Duolingo
рубашка	rubashka		Duolingo
рубашку	rubashku		Duolingo
рублей	rublei		Duolingo
рубль	rubl'		Duolingo
рубля	rublia		Duolingo
рука	ruka		Duolingo
руках	rukakh		Duolingo
руке	ruke		Duolingo
руки	ruki		Duolingo
рукой	rukoi		Duolingo
руку	ruku		Duolingo
русски	russki		Duolingo
русский	russkii		Duolingo
ручек	ruchek		Duolingo
ручка	ruchka		Duolingo
ручки	ruchki		Duolingo
ручкой	ruchkoi		Duolingo
рыба	ryba		Duolingo
рыбу	rybu		Duolingo
рыбы	ryby		Duolingo
рыжая	ryzhaia		Duolingo
рыжие	ryzhie		Duolingo
рыжий	ryzhii		Duolingo
рыцари	rytsari		Duolingo
рыцарь	rytsar'		Duolingo
рюкзак	riukzak		Duolingo
ряд	riad		Duolingo
рядов	riadov		Duolingo
рядом	riadom		Duolingo
ряду	riadu		Duolingo
с	s		Duolingo
с молоком	s molokom		Duolingo
с новым годом	s novym godom		Duolingo
с собой	s soboi		Duolingo
сад	sad		Duolingo
садись	sadis'		Duolingo
садится	saditsia		Duolingo
саду	sadu		Duolingo
садятся	sadiatsia		Duolingo
сажусь	sazhus'		Duolingo
сайт	sait		Duolingo
сайта	saita		Duolingo
сайте	saite		Duolingo
салат	salat		Duolingo
салата	salata		Duolingo
сам	sam		Duolingo
сама	sama		Duolingo
самара	samara		Duolingo
самая	samaia		Duolingo
сами	sami		Duolingo
самое	samoe		Duolingo
самолёт	samolet		Duolingo
самолёта	samoleta		Duolingo
самый	samyi		Duolingo
сахар	sakhar		Duolingo
сахара	sakhara		Duolingo
сахаром	sakharom		Duolingo
свари	svari		Duolingo
сварить	svarit'		Duolingo
свежее	svezhee		Duolingo
свежие	svezhie		Duolingo
свежий	svezhii		Duolingo
свежих	svezhikh		Duolingo
свет	svet		Duolingo
светло	svetlo		Duolingo
светлые	svetlye		Duolingo
светлый	svetlyi		Duolingo
свидания	svidaniia		Duolingo
свидетель	svidetel'		Duolingo
свидетелю	svideteliu		Duolingo
свитер	sviter		Duolingo
свитере	svitere		Duolingo
свитером	sviterom		Duolingo
свободен	svoboden		Duolingo
свободна	svobodna		Duolingo
свободная	svobodnaia		Duolingo
свободно	svobodno		Duolingo
свободного	svobodnogo		Duolingo
свободное	svobodnoe		Duolingo
свободный	svobodnyi		Duolingo
своего	svoego		Duolingo
своим	svoim		Duolingo
своих	svoikh		Duolingo
свойств	svoistv		Duolingo
свойства	svoistva		Duolingo
свойство	svoistvo		Duolingo
свою	svoiu		Duolingo
сдавала	sdavala		Duolingo
сдаём	sdaem		Duolingo
сдача	sdacha		Duolingo
сдачи	sdachi		Duolingo
сдачу	sdachu		Duolingo
сдают	sdaiut		Duolingo
сделав	sdelav		Duolingo
сделает	sdelaet		Duolingo
сделай	sdelai		Duolingo
сделайте	sdelaite		Duolingo
сделал	sdelal		Duolingo
сделала	sdelala		Duolingo
сделали	sdelali		Duolingo
сделана	sdelana		Duolingo
сделанная	sdelannaia		Duolingo
сделанное	sdelannoe		Duolingo
сделанный	sdelannyi		Duolingo
сделано	sdelano		Duolingo
сделать	sdelat'		Duolingo
сделаю	sdelaiu		Duolingo
себя	sebia		Duolingo
север	sever		Duolingo
севере	severe		Duolingo
северная	severnaia		Duolingo
северном	severnom		Duolingo
северный	severnyi		Duolingo
севшая	sevshaia		Duolingo
севшие	sevshie		Duolingo
севшую	sevshuiu		Duolingo
сегодня	segodnia		Duolingo
седьмое	sed'moe		Duolingo
седьмой	sed'moi		Duolingo
сейчас	seichas		Duolingo
секретарь	sekretar'		Duolingo
сел	sel		Duolingo
села	sela		Duolingo
сели	seli		Duolingo
семнадцатого	semnadtsatogo		Duolingo
семнадцатом	semnadtsatom		Duolingo
семнадцатый	semnadtsatyi		Duolingo
семнадцать	semnadtsat'		Duolingo
семь	sem'		Duolingo
семьдесят	sem'desiat		Duolingo
семью	sem'iu		Duolingo
семья	sem'ia		Duolingo
сентябре	sentiabre		Duolingo
сентябрь	sentiabr'		Duolingo
серая	seraia		Duolingo
сергей	sergei		Duolingo
сергея	sergeia		Duolingo
сердце	serdtse		Duolingo
сердцу	serdtsu		Duolingo
середина	seredina		Duolingo
середине	seredine		Duolingo
середину	seredinu		Duolingo
сериал	serial		Duolingo
сериалы	serialy		Duolingo
серые	serye		Duolingo
серый	seryi		Duolingo
серьёзная	ser'eznaia		Duolingo
серьёзный	ser'eznyi		Duolingo
сестра	sestra		Duolingo
сестрой	sestroi		Duolingo
сёстры	sestry		Duolingo
сесть	sest'		Duolingo
сети	seti		Duolingo
сеть	set'		Duolingo
сибири	sibiri		Duolingo
сибирь	sibir'		Duolingo
сидеть	sidet'		Duolingo
сидим	sidim		Duolingo
сидит	sidit		Duolingo
сильная	sil'naia		Duolingo
сильнее	sil'nee		Duolingo
сильней	sil'nei		Duolingo
сильные	sil'nye		Duolingo
сильный	sil'nyi		Duolingo
синагога	sinagoga		Duolingo
синагоге	sinagoge		Duolingo
синагогу	sinagogu		Duolingo
синей	sinei		Duolingo
синий	sinii		Duolingo
синих	sinikh		Duolingo
синюю	siniuiu		Duolingo
синяя	siniaia		Duolingo
скажет	skazhet		Duolingo
скажи	skazhi		Duolingo
скажите	skazhite		Duolingo
скажу	skazhu		Duolingo
сказал	skazal		Duolingo
сказала	skazala		Duolingo
сказали	skazali		Duolingo
сказать	skazat'		Duolingo
сказке	skazke		Duolingo
сказки	skazki		Duolingo
сказку	skazku		Duolingo
скачать	skachat'		Duolingo
сквозь	skvoz'		Duolingo
сколько	skol'ko		Duolingo
скопировала	skopirovala		Duolingo
скопировать	skopirovat'		Duolingo
скопируй	skopirui		Duolingo
скорее всего	skoree vsego		Duolingo
скоро	skoro		Duolingo
скорого	skorogo		Duolingo
скорости	skorosti		Duolingo
скорость	skorost'		Duolingo
скрипке	skripke		Duolingo
скучная	skuchnaia		Duolingo
скучный	skuchnyi		Duolingo
скучных	skuchnykh		Duolingo
слабая	slabaia		Duolingo
слабые	slabye		Duolingo
слабый	slabyi		Duolingo
слабых	slabykh		Duolingo
сладкая	sladkaia		Duolingo
сладкий	sladkii		Duolingo
сладкое	sladkoe		Duolingo
слева	sleva		Duolingo
следующей	sleduiushchei		Duolingo
следующем	sleduiushchem		Duolingo
следующие	sleduiushchie		Duolingo
следующий	sleduiushchii		Duolingo
слишком	slishkom		Duolingo
слов	slov		Duolingo
слова	slova		Duolingo
словам	slovam		Duolingo
словарём	slovarem		Duolingo
словарь	slovar'		Duolingo
словаря	slovaria		Duolingo
слово	slovo		Duolingo
сложный	slozhnyi		Duolingo
сломал	slomal		Duolingo
сломала	slomala		Duolingo
сломана	slomana		Duolingo
служат	sluzhat		Duolingo
служим	sluzhim		Duolingo
слушаем	slushaem		Duolingo
слушает	slushaet		Duolingo
слушаешь	slushaesh'		Duolingo
слушай	slushai		Duolingo
слушайте	slushaite		Duolingo
слушаю	slushaiu		Duolingo
слушают	slushaiut		Duolingo
слышал	slyshal		Duolingo
слышала	slyshala		Duolingo
слышали	slyshali		Duolingo
смеётся	smeetsia		Duolingo
смеешься	smeesh'sia		Duolingo
смерти	smerti		Duolingo
смерть	smert'		Duolingo
смеются	smeiutsia		Duolingo
смеялся	smeialsia		Duolingo
смотрел	smotrel		Duolingo
смотрела	smotrela		Duolingo
смотрели	smotreli		Duolingo
смотреть	smotret'		Duolingo
смотри	smotri		Duolingo
смотрим	smotrim		Duolingo
смотрите	smotrite		Duolingo
смотрю	smotriu		Duolingo
сначала	snachala		Duolingo
снег	sneg		Duolingo
снега	snega		Duolingo
снегу	snegu		Duolingo
снизил	snizil		Duolingo
снизили	snizili		Duolingo
снимаем	snimaem		Duolingo
снимаете	snimaete		Duolingo
снимал	snimal		Duolingo
снимала	snimala		Duolingo
снимали	snimali		Duolingo
снимаю	snimaiu		Duolingo
снимите	snimite		Duolingo
снова	snova		Duolingo
снял	snial		Duolingo
сняла	sniala		Duolingo
со	so		Duolingo
со временем	so vremenem		Duolingo
собак	sobak		Duolingo
собака	sobaka		Duolingo
собаки	sobaki		Duolingo
собаку	sobaku		Duolingo
собираемся	sobiraemsia		Duolingo
собираетесь	sobiraetes'		Duolingo
собирается	sobiraetsia		Duolingo
собираешься	sobiraesh'sia		Duolingo
собиралась	sobiralas'		Duolingo
собирались	sobiralis'		Duolingo
собирался	sobiralsia		Duolingo
собираюсь	sobiraius'		Duolingo
собираются	sobiraiutsia		Duolingo
собрала	sobrala		Duolingo
собрали	sobrali		Duolingo
собрание	sobranie		Duolingo
собрания	sobraniia		Duolingo
собрать	sobrat'		Duolingo
совершенно	sovershenno		Duolingo
совершил	sovershil		Duolingo
совершить	sovershit'		Duolingo
совет	sovet		Duolingo
советуем	sovetuem		Duolingo
советует	sovetuet		Duolingo
советую	sovetuiu		Duolingo
современная	sovremennaia		Duolingo
современные	sovremennye		Duolingo
современный	sovremennyi		Duolingo
совсем	sovsem		Duolingo
согласен	soglasen		Duolingo
согласна	soglasna		Duolingo
согласны	soglasny		Duolingo
содержание	soderzhanie		Duolingo
содержании	soderzhanii		Duolingo
создал	sozdal		Duolingo
создали	sozdali		Duolingo
сок	sok		Duolingo
сока	soka		Duolingo
соли	soli		Duolingo
солнце	solntse		Duolingo
солью	sol'iu		Duolingo
сообщение	soobshchenie		Duolingo
сообщения	soobshcheniia		Duolingo
сорок	sorok		Duolingo
сосед	sosed		Duolingo
соседа	soseda		Duolingo
соседе	sosede		Duolingo
соседи	sosedi		Duolingo
состоит	sostoit		Duolingo
состояние	sostoianie		Duolingo
состоянии	sostoianii		Duolingo
состоят	sostoiat		Duolingo
соус	sous		Duolingo
соуса	sousa		Duolingo
социальная	sotsial'naia		Duolingo
социальной	sotsial'noi		Duolingo
социальную	sotsial'nuiu		Duolingo
спал	spal		Duolingo
спала	spala		Duolingo
спасибо	spasibo		Duolingo
спать	spat'		Duolingo
спектакль	spektakl'		Duolingo
спина	spina		Duolingo
спине	spine		Duolingo
спины	spiny		Duolingo
спит	spit		Duolingo
спите	spite		Duolingo
спишь	spish'		Duolingo
сплю	spliu		Duolingo
спокойной	spokoinoi		Duolingo
спорт	sport		Duolingo
спортсмен	sportsmen		Duolingo
спортсменка	sportsmenka		Duolingo
спортсменов	sportsmenov		Duolingo
спортсмены	sportsmeny		Duolingo
справа	sprava		Duolingo
спрашивает	sprashivaet		Duolingo
спрашиваете	sprashivaete		Duolingo
спрашивают	sprashivaiut		Duolingo
спросил	sprosil		Duolingo
спросила	sprosila		Duolingo
спросили	sprosili		Duolingo
спят	spiat		Duolingo
сразу	srazu		Duolingo
среда	sreda		Duolingo
средам	sredam		Duolingo
средний	srednii		Duolingo
средняя	sredniaia		Duolingo
среду	sredu		Duolingo
среды	sredy		Duolingo
ссоримся	ssorimsia		Duolingo
ссорюсь	ssorius'		Duolingo
ссорятся	ssoriatsia		Duolingo
ста	sta		Duolingo
ставил	stavil		Duolingo
ставила	stavila		Duolingo
ставить	stavit'		Duolingo
ставлю	stavliu		Duolingo
стадион	stadion		Duolingo
стадиона	stadiona		Duolingo
стадионе	stadione		Duolingo
стакан	stakan		Duolingo
стакана	stakana		Duolingo
стакане	stakane		Duolingo
стал	stal		Duolingo
стала	stala		Duolingo
становилось	stanovilos'		Duolingo
становится	stanovitsia		Duolingo
станцию	stantsiiu		Duolingo
станция	stantsiia		Duolingo
старая	staraia		Duolingo
старик	starik		Duolingo
старика	starika		Duolingo
старики	stariki		Duolingo
старшая	starshaia		Duolingo
старший	starshii		Duolingo
старый	staryi		Duolingo
стать	stat'		Duolingo
статьи	stat'i		Duolingo
статью	stat'iu		Duolingo
статья	stat'ia		Duolingo
стена	stena		Duolingo
стене	stene		Duolingo
стены	steny		Duolingo
стёр	ster		Duolingo
стёрла	sterla		Duolingo
стихи	stikhi		Duolingo
стихов	stikhov		Duolingo
сто	sto		Duolingo
стоим	stoim		Duolingo
стоит	stoit		Duolingo
стоить	stoit'		Duolingo
стол	stol		Duolingo
столе	stole		Duolingo
столица	stolitsa		Duolingo
столице	stolitse		Duolingo
столов	stolov		Duolingo
столовая	stolovaia		Duolingo
столовой	stolovoi		Duolingo
столовую	stolovuiu		Duolingo
столом	stolom		Duolingo
столу	stolu		Duolingo
столы	stoly		Duolingo
сторона	storona		Duolingo
стороне	storone		Duolingo
стою	stoiu		Duolingo
стоял	stoial		Duolingo
стояла	stoiala		Duolingo
стояли	stoiali		Duolingo
стояло	stoialo		Duolingo
стоят	stoiat		Duolingo
стоять	stoiat'		Duolingo
страдание	stradanie		Duolingo
страна	strana		Duolingo
стране	strane		Duolingo
страниц	stranits		Duolingo
страница	stranitsa		Duolingo
страницы	stranitsy		Duolingo
странное	strannoe		Duolingo
странные	strannye		Duolingo
странный	strannyi		Duolingo
странных	strannykh		Duolingo
страшно	strashno		Duolingo
стрел	strel		Duolingo
стрела	strela		Duolingo
стрелы	strely		Duolingo
стрелял	strelial		Duolingo
стрелять	streliat'		Duolingo
стреляют	streliaiut		Duolingo
строил	stroil		Duolingo
строим	stroim		Duolingo
строит	stroit		Duolingo
строитель	stroitel'		Duolingo
строить	stroit'		Duolingo
студент	student		Duolingo
студента	studenta		Duolingo
студентка	studentka		Duolingo
студентов	studentov		Duolingo
стул	stul		Duolingo
стуле	stule		Duolingo
стулом	stulom		Duolingo
стыдно	stydno		Duolingo
суббота	subbota		Duolingo
субботу	subbotu		Duolingo
субботы	subboty		Duolingo
суд	sud		Duolingo
суда	suda		Duolingo
судьба	sud'ba		Duolingo
судьбу	sud'bu		Duolingo
судьи	sud'i		Duolingo
судья	sud'ia		Duolingo
судя по	sudia po		Duolingo
сумка	sumka		Duolingo
сумках	sumkakh		Duolingo
сумке	sumke		Duolingo
суп	sup		Duolingo
супа	supa		Duolingo
супермаркет	supermarket		Duolingo
супермаркете	supermarkete		Duolingo
суши	sushi		Duolingo
существует	sushchestvuet		Duolingo
существуешь	sushchestvuesh'		Duolingo
существуют	sushchestvuiut		Duolingo
сцена	stsena		Duolingo
сцене	stsene		Duolingo
считает	schitaet		Duolingo
считаете	schitaete		Duolingo
считается	schitaetsia		Duolingo
считать	schitat'		Duolingo
считаю	schitaiu		Duolingo
съел	s'el		Duolingo
съели	s'eli		Duolingo
съешь	s'esh'		Duolingo
сын	syn		Duolingo
сыновей	synovei		Duolingo
сыновья	synov'ia		Duolingo
сыр	syr		Duolingo
сыра	syra		Duolingo
сюда	siuda		Duolingo
сюжет	siuzhet		Duolingo
сюжета	siuzheta		Duolingo
та	ta		Duolingo
та же	ta zhe		Duolingo
так	tak		Duolingo
так же	tak zhe		Duolingo
так как	tak kak		Duolingo
так что	tak chto		Duolingo
такая	takaia		Duolingo
такая же	takaia zhe		Duolingo
такие	takie		Duolingo
таких	takikh		Duolingo
такое же	takoe zhe		Duolingo
такой	takoi		Duolingo
такой же	takoi zhe		Duolingo
такси	taksi		Duolingo
талантливая	talantlivaia		Duolingo
талантливые	talantlivye		Duolingo
талантливый	talantlivyi		Duolingo
там	tam		Duolingo
там же	tam zhe		Duolingo
танки	tanki		Duolingo
танков	tankov		Duolingo
танковая	tankovaia		Duolingo
танцевать	tantsevat'		Duolingo
танцуем	tantsuem		Duolingo
танцует	tantsuet		Duolingo
танцуете	tantsuete		Duolingo
тарелка	tarelka		Duolingo
тарелке	tarelke		Duolingo
тарелки	tarelki		Duolingo
тарелку	tarelku		Duolingo
тарелок	tarelok		Duolingo
твоё	tvoe		Duolingo
твоего	tvoego		Duolingo
твоей	tvoei		Duolingo
твои	tvoi		Duolingo
твоим	tvoim		Duolingo
твой	tvoi		Duolingo
твою	tvoiu		Duolingo
твоя	tvoia		Duolingo
те	te		Duolingo
театр	teatr		Duolingo
театре	teatre		Duolingo
тебе	tebe		Duolingo
тебя	tebia		Duolingo
текст	tekst		Duolingo
тела	tela		Duolingo
телевизор	televizor		Duolingo
телевизора	televizora		Duolingo
телефон	telefon		Duolingo
телефоне	telefone		Duolingo
телефону	telefonu		Duolingo
тело	telo		Duolingo
тёмная	temnaia		Duolingo
темно	temno		Duolingo
тёмные	temnye		Duolingo
тёмный	temnyi		Duolingo
температура	temperatura		Duolingo
теннис	tennis		Duolingo
теория	teoriia		Duolingo
теперь	teper'		Duolingo
тёплая	teplaia		Duolingo
теплее	teplee		Duolingo
тепло	teplo		Duolingo
тёплом	teplom		Duolingo
тёплую	tepluiu		Duolingo
тёплые	teplye		Duolingo
тёплый	teplyi		Duolingo
территории	territorii		Duolingo
территория	territoriia		Duolingo
теряет	teriaet		Duolingo
теряешь	teriaesh'		Duolingo
терять	teriat'		Duolingo
теряю	teriaiu		Duolingo
тёти	teti		Duolingo
тетради	tetradi		Duolingo
тетрадь	tetrad'		Duolingo
тётю	tetiu		Duolingo
тётя	tetia		Duolingo
техника	tekhnika		Duolingo
техники	tekhniki		Duolingo
тим	tim		Duolingo
тихая	tikhaia		Duolingo
тихий	tikhii		Duolingo
тихо	tikho		Duolingo
то	to		Duolingo
то же	to zhe		Duolingo
тобой	toboi		Duolingo
тогда	togda		Duolingo
тогда же	togda zhe		Duolingo
того	togo		Duolingo
тоже	tozhe		Duolingo
той же	toi zhe		Duolingo
толстые	tolstye		Duolingo
толстый	tolstyi		Duolingo
только	tol'ko		Duolingo
только что	tol'ko chto		Duolingo
том	tom		Duolingo
тому	tomu		Duolingo
тонн	tonn		Duolingo
тонна	tonna		Duolingo
тонны	tonny		Duolingo
торт	tort		Duolingo
торта	torta		Duolingo
торте	torte		Duolingo
торты	torty		Duolingo
тот	tot		Duolingo
тот же	tot zhe		Duolingo
точно	tochno		Duolingo
трава	trava		Duolingo
траве	trave		Duolingo
трамвае	tramvae		Duolingo
трамвай	tramvai		Duolingo
трамвая	tramvaia		Duolingo
транспорт	transport		Duolingo
транспорта	transporta		Duolingo
тренируемся	treniruemsia		Duolingo
тренируетесь	treniruetes'		Duolingo
тренируется	treniruetsia		Duolingo
тренируюсь	treniruius'		Duolingo
третий	tretii		Duolingo
третье	tret'e		Duolingo
третьем	tret'em		Duolingo
третью	tret'iu		Duolingo
трёх	trekh		Duolingo
три	tri		Duolingo
тридцать	tridtsat'		Duolingo
тринадцатая	trinadtsataia		Duolingo
тринадцатого	trinadtsatogo		Duolingo
тринадцатое	trinadtsatoe		Duolingo
тринадцать	trinadtsat'		Duolingo
триста	trista		Duolingo
трудная	trudnaia		Duolingo
трудно	trudno		Duolingo
трудное	trudnoe		Duolingo
трудные	trudnye		Duolingo
трудный	trudnyi		Duolingo
трудных	trudnykh		Duolingo
трудом	trudom		Duolingo
ту	tu		Duolingo
туалет	tualet		Duolingo
туалете	tualete		Duolingo
туда	tuda		Duolingo
туда же	tuda zhe		Duolingo
туман	tuman		Duolingo
тумана	tumana		Duolingo
туристы	turisty		Duolingo
тут	tut		Duolingo
туфель	tufel'		Duolingo
туфли	tufli		Duolingo
туч	tuch		Duolingo
туча	tucha		Duolingo
тучи	tuchi		Duolingo
тучу	tuchu		Duolingo
ты	ty		Duolingo
тысяча	tysiacha		Duolingo
тысячи	tysiachi		Duolingo
тюрьма	tiur'ma		Duolingo
тюрьме	tiur'me		Duolingo
тюрьму	tiur'mu		Duolingo
тюрьмы	tiur'my		Duolingo
тяжёлое	tiazheloe		Duolingo
тяжёлый	tiazhelyi		Duolingo
у	u		Duolingo
убегу	ubegu		Duolingo
убежала	ubezhala		Duolingo
убежишь	ubezhish'		Duolingo
убийстве	ubiistve		Duolingo
убийство	ubiistvo		Duolingo
убийца	ubiitsa		Duolingo
убийцу	ubiitsu		Duolingo
убил	ubil		Duolingo
убили	ubili		Duolingo
убить	ubit'		Duolingo
увеличение	uvelichenie		Duolingo
увеличении	uvelichenii		Duolingo
уверен	uveren		Duolingo
уверена	uverena		Duolingo
уверены	uvereny		Duolingo
увидел	uvidel		Duolingo
увидела	uvidela		Duolingo
увидеть	uvidet'		Duolingo
увидит	uvidit		Duolingo
увидите	uvidite		Duolingo
увидишь	uvidish'		Duolingo
уволили	uvolili		Duolingo
уволят	uvoliat		Duolingo
углом	uglom		Duolingo
углу	uglu		Duolingo
угол	ugol		Duolingo
удали	udali		Duolingo
удалила	udalila		Duolingo
удалите	udalite		Duolingo
удалить	udalit'		Duolingo
удобная	udobnaia		Duolingo
удобные	udobnye		Duolingo
удобный	udobnyi		Duolingo
удобных	udobnykh		Duolingo
удовольствием	udovol'stviem		Duolingo
уедут	uedut		Duolingo
уезжаешь	uezzhaesh'		Duolingo
уезжаю	uezzhaiu		Duolingo
уезжают	uezzhaiut		Duolingo
уехал	uekhal		Duolingo
ужасная	uzhasnaia		Duolingo
ужасно	uzhasno		Duolingo
ужасный	uzhasnyi		Duolingo
уже	uzhe		Duolingo
ужин	uzhin		Duolingo
ужинаем	uzhinaem		Duolingo
ужинает	uzhinaet		Duolingo
ужинать	uzhinat'		Duolingo
ужинаю	uzhinaiu		Duolingo
ужинают	uzhinaiut		Duolingo
узнаем	uznaem		Duolingo
узнает	uznaet		Duolingo
узнал	uznal		Duolingo
узнала	uznala		Duolingo
узнали	uznali		Duolingo
узнаю	uznaiu		Duolingo
уйдём	uidem		Duolingo
уйду	uidu		Duolingo
уйти	uiti		Duolingo
украина	ukraina		Duolingo
украине	ukraine		Duolingo
украинец	ukrainets		Duolingo
украинка	ukrainka		Duolingo
украинский	ukrainskii		Duolingo
украинцы	ukraintsy		Duolingo
украины	ukrainy		Duolingo
украл	ukral		Duolingo
украла	ukrala		Duolingo
украли	ukrali		Duolingo
улица	ulitsa		Duolingo
улице	ulitse		Duolingo
улицы	ulitsy		Duolingo
умеет	umeet		Duolingo
умеешь	umeesh'		Duolingo
умел	umel		Duolingo
умела	umela		Duolingo
умер	umer		Duolingo
умерла	umerla		Duolingo
умею	umeiu		Duolingo
умеют	umeiut		Duolingo
умная	umnaia		Duolingo
умный	umnyi		Duolingo
умных	umnykh		Duolingo
университет	universitet		Duolingo
университета	universiteta		Duolingo
университете	universitete		Duolingo
упадёт	upadet		Duolingo
упадёшь	upadesh'		Duolingo
упал	upal		Duolingo
упала	upala		Duolingo
упало	upalo		Duolingo
упражнение	uprazhnenie		Duolingo
упражнения	uprazhneniia		Duolingo
урок	urok		Duolingo
урока	uroka		Duolingo
ускорение	uskorenie		Duolingo
ускорения	uskoreniia		Duolingo
успешная	uspeshnaia		Duolingo
успешный	uspeshnyi		Duolingo
успешных	uspeshnykh		Duolingo
устал	ustal		Duolingo
устала	ustala		Duolingo
устали	ustali		Duolingo
утверждение	utverzhdenie		Duolingo
утка	utka		Duolingo
утки	utki		Duolingo
утку	utku		Duolingo
утра	utra		Duolingo
утро	utro		Duolingo
утром	utrom		Duolingo
ухо	ukho		Duolingo
уходим	ukhodim		Duolingo
уходит	ukhodit		Duolingo
уходите	ukhodite		Duolingo
уходить	ukhodit'		Duolingo
уходя	ukhodia		Duolingo
ухожу	ukhozhu		Duolingo
участвовать	uchastvovat'		Duolingo
участвует	uchastvuet		Duolingo
участвуешь	uchastvuesh'		Duolingo
участвую	uchastvuiu		Duolingo
учебник	uchebnik		Duolingo
учебника	uchebnika		Duolingo
